,age,workclass,fnlwgt,education,marital_status,relationship,sex,capital_gain,capital_loss,hour_per_week,native_country,race_Asian-Pac-Islander,race_Black,race_Other,race_White,occupation_Armed-Forces,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Priv-house-serv,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,income_class
9148,47,4,117628,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9149,20,5,91939,1,0,0,0,0,1721,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9150,32,7,175931,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9151,28,5,309566,1,0,2,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9152,53,5,123703,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9153,19,5,369678,1,0,0,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9154,58,5,29928,2,1,4,0,0,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9155,22,5,167868,1,0,0,0,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9156,23,5,235894,1,1,5,1,0,0,55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9157,21,5,189888,1,0,0,1,3325,0,60,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9158,36,5,111545,1,1,5,1,0,0,70,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9159,39,5,175972,2,1,4,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9160,34,3,254270,5,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9161,41,3,185057,6,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9162,72,5,157593,5,1,5,1,1455,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9163,34,5,101345,1,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9164,51,3,176751,5,1,5,1,0,1902,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9165,32,6,97723,3,0,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9166,38,5,127601,2,6,0,0,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9167,37,5,227597,2,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9168,21,5,143995,2,0,3,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9169,26,5,284078,2,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,34,5,207668,2,1,5,1,0,1887,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9171,18,5,163787,2,0,3,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9172,27,5,119170,1,0,2,0,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9173,20,5,188612,2,0,3,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,36,5,114605,3,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9175,31,5,317761,5,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9176,32,5,164197,5,1,5,1,0,0,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9177,54,5,329266,1,1,5,1,0,0,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9178,34,3,207383,6,6,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9179,46,5,123598,2,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9180,33,5,259931,1,4,1,1,0,0,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9181,32,5,134737,5,1,5,1,99999,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9182,42,5,106900,3,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9183,30,5,87054,1,1,5,1,0,0,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9184,37,5,82622,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9185,28,5,181659,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9186,25,5,321205,5,0,0,1,4101,0,35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9187,44,6,231348,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9188,40,5,276096,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9189,36,5,290560,2,1,5,1,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9190,21,5,307315,2,0,2,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9191,39,7,99156,8,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9192,24,5,237928,5,0,0,1,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9193,46,5,153501,1,0,0,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9194,47,5,149700,5,1,5,1,0,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9195,47,5,189680,5,1,5,1,0,1977,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9196,35,5,374524,7,1,5,1,0,0,75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9197,60,6,127805,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9198,35,5,150217,5,1,4,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9199,33,5,295649,1,4,2,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9200,21,5,197182,4,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9201,37,5,241998,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9202,48,4,156410,1,1,5,1,0,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9203,58,5,473836,1,6,1,0,0,0,45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9204,21,5,198431,1,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9205,22,5,113936,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9206,22,5,318915,1,0,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9207,28,6,175406,6,1,4,0,0,0,30,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9208,33,5,193172,3,1,3,0,7688,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9209,23,4,320294,1,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9210,58,7,400285,1,1,5,1,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9211,24,5,283731,5,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9212,38,3,227154,5,1,5,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9213,49,5,298659,1,1,5,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9214,47,5,212120,5,1,5,1,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9215,50,5,320510,5,1,5,1,0,1902,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9216,21,5,175800,1,0,2,0,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9217,55,5,170169,1,4,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,47,5,344157,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9219,19,5,199441,1,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9220,47,5,225456,1,0,1,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9221,36,5,61178,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9222,28,3,175262,4,1,5,1,0,2002,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9223,42,5,152568,1,6,2,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9224,41,5,182108,6,0,0,0,27828,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9225,46,5,273771,5,1,5,1,99999,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9226,32,5,208291,1,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9227,34,5,224358,1,0,2,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9228,33,5,55176,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9229,60,7,152711,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9230,53,5,68684,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9231,24,5,185452,5,0,0,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9232,39,4,175232,2,1,5,1,0,1977,60,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9233,23,5,173851,2,0,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9234,50,5,162327,5,1,5,1,0,1902,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9235,36,3,51424,1,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9236,19,5,123416,1,4,3,0,1055,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9237,26,5,262656,1,0,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9238,38,5,233194,1,1,5,1,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9239,41,5,290660,5,1,5,1,7688,0,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9240,22,5,151105,2,0,1,0,0,0,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9241,38,5,179117,4,0,0,0,10520,0,50,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9242,72,5,33608,2,1,5,1,9386,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9243,39,5,317434,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9244,35,7,126569,1,1,5,1,7298,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9245,38,3,745768,2,2,2,0,0,0,45,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9246,19,5,69927,1,1,4,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9247,26,5,302603,1,0,3,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9248,52,5,46788,5,2,2,1,0,0,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9249,41,5,289886,1,1,5,1,0,1579,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9250,45,5,179135,1,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9251,58,4,175873,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9252,34,5,57426,5,0,0,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9253,36,5,312206,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9254,19,1,344858,1,0,3,1,0,0,20,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9255,26,7,177035,1,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9256,60,5,88055,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9257,35,6,111095,1,1,5,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9258,39,5,192251,1,2,0,0,0,0,60,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9259,27,5,29807,1,4,2,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9260,26,4,211596,6,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9261,17,5,268276,1,0,3,1,0,0,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9262,59,6,181070,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9263,53,3,20676,1,1,5,1,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9264,35,5,115803,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9265,34,3,124827,2,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9266,36,5,95336,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9267,36,5,257942,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9268,21,5,72593,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9269,29,5,147340,2,0,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9270,35,5,185325,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9271,59,6,357943,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9272,22,5,215395,2,0,0,1,0,1602,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9273,50,3,30682,6,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9274,24,4,29591,5,0,0,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9275,36,5,215392,5,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9276,31,5,110554,1,1,4,0,4386,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9277,42,6,133584,2,1,5,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9278,38,5,210438,1,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9279,52,5,256916,1,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9280,46,5,73541,1,2,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9281,23,5,109952,2,1,5,1,0,0,60,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9282,54,5,197975,1,1,5,1,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9283,27,5,401723,1,0,0,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9284,42,5,179524,5,4,0,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9285,33,7,296282,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9286,19,5,145844,4,0,0,0,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9287,59,5,191965,1,1,4,0,3908,0,28,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9288,54,5,96792,1,6,2,0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9289,48,5,185041,1,1,5,1,0,1672,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9290,19,5,233779,2,0,3,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9291,45,5,347834,1,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9292,36,5,215373,5,0,0,1,0,0,70,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9293,35,6,169426,4,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9294,47,5,202856,2,2,0,0,0,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295,33,5,50276,5,0,0,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9296,48,6,187454,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9297,42,5,126098,1,4,2,0,0,0,40,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9298,19,5,250639,2,0,3,1,0,0,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9299,64,2,195366,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9300,51,6,186845,5,1,5,1,0,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9301,20,4,119156,1,0,1,1,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,28,5,162343,1,0,0,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9303,52,5,108435,6,1,5,1,0,1902,50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9304,29,6,394927,2,0,0,1,0,0,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9305,51,5,172281,5,4,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9306,36,5,370767,1,1,5,1,0,2377,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9307,43,5,352005,5,1,5,1,15024,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9308,52,5,165681,2,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9309,50,5,258819,1,2,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9310,25,5,130793,2,2,0,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9311,36,5,118909,4,0,2,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312,44,5,202466,2,1,4,0,0,0,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9313,47,5,161558,1,3,0,1,0,0,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9314,32,5,188246,1,2,3,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9315,37,5,160120,6,0,2,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9316,40,5,144594,1,1,5,1,2829,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,34,6,123429,1,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9318,35,2,340110,2,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9319,26,5,523067,2,0,3,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9320,49,6,113513,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9321,63,5,186809,5,1,5,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9322,46,6,320421,5,3,0,1,0,0,25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9323,31,3,295589,2,0,3,1,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9324,22,5,370548,3,0,0,1,0,0,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9325,20,5,120572,2,0,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9326,52,5,110977,8,0,0,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9327,26,5,55860,2,0,0,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9328,34,5,158800,5,1,5,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9329,31,5,131568,1,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9330,46,5,173613,1,2,2,0,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9331,22,5,216867,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9332,38,5,104089,3,0,3,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9333,35,5,208106,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9334,27,7,340269,2,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9335,27,5,236246,4,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9336,46,5,213408,2,2,2,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9337,40,5,84232,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9338,19,5,302945,2,0,3,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9339,69,5,28197,1,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9340,20,5,262749,2,0,3,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9341,34,4,198265,5,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9342,49,5,170871,6,1,5,1,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9343,27,5,177761,2,1,5,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9344,59,5,175689,2,1,4,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9345,45,5,205100,5,1,5,1,15024,0,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9346,21,5,77759,2,0,3,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9347,51,7,77905,3,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9348,64,5,193575,1,0,2,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9349,41,7,116520,8,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9350,18,5,85154,1,0,3,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9351,49,5,180532,6,3,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9352,51,5,508891,1,2,3,1,0,0,40,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9353,20,5,211345,2,0,3,0,0,0,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9354,69,6,170877,1,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9355,18,5,97318,1,0,3,0,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9356,43,5,184105,1,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9357,50,5,150941,1,2,2,0,0,0,44,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9358,32,5,303942,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9359,27,3,273929,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9360,38,5,197077,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9361,62,5,162825,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9362,46,5,159869,1,2,0,1,0,0,44,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9363,19,5,158343,2,0,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9364,17,5,406920,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9365,21,5,227986,1,0,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9366,36,5,137527,5,0,0,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9367,36,5,180150,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9368,23,5,239539,1,0,3,1,0,0,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
